    0.513702035786863576E+01    0.300594057086532640E+01    0.686388051751905603E+01    0.398979706544329593E+01    0.640378996559367675E+01    0.287239492816158215E+01    0.148159725492991257E+02    0.147849022626830049E+02    0.147681278104149740E+02   -0.588251172972622527E+01
    0.280711512713157196E+01    0.302290325380357139E+01    0.433966207532210113E+01    0.706075196168879682E+01    0.707750764146008571E+01    0.285980541526340071E+01    0.153808013708942024E+02    0.149052021712470459E+02    0.150063153405248340E+02   -0.587352332199479665E+01
    0.427493151466267118E+01    0.826241184674094575E+00    0.505324652113207407E+01    0.285940911412288346E+01    0.399654445729508145E+01    0.231053682677026373E+01    0.150161910603062996E+02    0.148669443956075575E+02    0.148764531821345258E+02   -0.580920487403946684E+01
    0.535583638809578666E+01    0.481997255683792236E+01    0.421566293282524285E+01    0.272180899252824160E+01    0.565794234110383787E+01    0.270091238075427231E+01    0.148290418749886754E+02    0.148003408267887533E+02    0.147789542029943757E+02   -0.572866652310213631E+01
    0.432329270961297851E+01    0.319921275178378028E+01    0.726384691669335769E+01    0.580544718252166181E+01    0.706756701367032569E+01    0.237447883327013276E+01    0.149661980023924563E+02    0.148943428151004600E+02    0.148502907111022040E+02   -0.571858323136987057E+01
    0.370037612204280331E+01    0.240567306611590759E+01    0.794246541607642698E+01    0.377718442871603788E+01    0.481914999667363197E+01    0.252247079967312571E+01    0.150956527199464041E+02    0.148352944763139867E+02    0.149097396844856700E+02   -0.565686188960060043E+01
    0.318013920693841534E+01    0.621069041334178085E+01    0.553591181898143780E+01    0.466350588843670799E+01    0.644634292063288683E+01    0.289705271967364997E+01    0.150594194761920885E+02    0.148757714008018311E+02    0.149035918695922298E+02   -0.564819177781168147E+01
    0.455453946760896411E+01    0.722458271005781860E+01    0.202487731103019630E+01    0.329079859460436674E+01    0.639760389202518631E+01    0.302364115350194185E+01    0.148563646944440535E+02    0.147698792545347999E+02    0.147862058431133043E+02   -0.558972121380642673E+01
    0.363417575955929451E+01    0.316044635854274336E+01    0.759505181681907082E+01    0.517574704521223516E+01    0.718531759360793210E+01    0.252316811200123592E+01    0.150939904415324779E+02    0.149411800592242781E+02    0.148873122466005441E+02   -0.539670980314221982E+01
    0.548810538374822610E+01    0.180860632090351414E+01    0.299255354542410057E+01    0.354753819036675555E+01    0.479501597545644742E+01    0.271381275271339195E+01    0.148184202363242008E+02    0.147902979619836579E+02    0.147732656711677954E+02   -0.539040923798039362E+01
    0.500579478751229967E+01    0.106033004053342172E+01    0.368698662894333395E+01    0.427038446209356159E+01    0.725033193218006033E+01    0.262845432253899070E+01    0.148485834648150927E+02    0.148217086527130419E+02    0.147864468624885976E+02   -0.537468050868778846E+01
    0.405373241285545838E+01    0.399596375008334670E+01    0.172502034829439665E+01    0.682300402736058054E+01    0.705661176061868556E+01    0.231333535781966315E+01    0.149819653858762774E+02    0.148345292882371123E+02    0.148915595045466063E+02   -0.530579848768671436E+01
    0.486668449358933675E+01    0.265934753123510514E+01    0.546960860058191134E+01    0.436654685010114285E+01    0.828808527841104770E+01    0.292355461259803162E+01    0.148381424296026569E+02    0.148002492180684850E+02    0.147845114700583675E+02   -0.529009132454034781E+01
    0.320165836101605983E+01    0.505385591336871620E+01    0.767720464790966695E+01    0.436006878674171716E+01    0.454192215490330842E+01    0.262112704399552099E+01    0.151299951138045667E+02    0.149521465156428288E+02    0.149321171043413088E+02   -0.527953935069177493E+01
    0.414988269215495720E+01    0.198425196236073376E+01    0.366295788999639305E+01    0.709122617986325565E+01    0.786344963822681287E+01    0.250581765388289179E+01    0.149655252026142271E+02    0.148826369658801863E+02    0.148382095895205222E+02   -0.524383105023632279E+01
    0.340317459775648068E+01    0.103134413958805760E+01    0.643434747095911241E+01    0.384880907613732148E+01    0.530782205460552348E+01    0.246801612061664066E+01    0.151699763674100243E+02    0.148596459494934425E+02    0.149559438480587215E+02   -0.522993246207513351E+01
    0.538697664882765892E+01    0.777802624302311152E+01    0.341986985104537400E+01    0.674308555908886387E+01    0.753949487227709003E+01    0.230827065615633131E+01    0.148458895671985811E+02    0.147924236780678857E+02    0.148002388506541589E+02   -0.522967897443848972E+01
    0.454498581622689901E+01    0.306522181444329123E+01    0.621608006649322764E+01    0.462400656500489937E+01    0.587809073435345297E+01    0.274520409793549280E+01    0.148667250264422535E+02    0.148124440562490829E+02    0.148088086035936968E+02   -0.514937570646893317E+01
    0.486861085891723633E+01    0.706766462326049805E+01    0.577290508151054382E+01    0.361977938133548660E+01    0.829083830085050089E+01    0.250671763402223569E+01    0.148744681374154037E+02    0.147798024743582559E+02    0.148142811228498008E+02   -0.509539291382866999E+01
    0.283548707532787159E+01    0.419360375113454165E+01    0.596106534005908095E+01    0.229155475481356330E+01    0.642349975757817759E+01    0.280196544590115915E+01    0.150319317216311585E+02    0.148901776100803929E+02    0.149384959939756765E+02   -0.505124756312486323E+01
    0.377480520857951474E+01    0.465355164245916342E+01    0.333761559572867972E+01    0.237216840912528237E+01    0.491425477659342569E+01    0.274191081977856577E+01    0.149483224493220117E+02    0.148959921038729703E+02    0.148581116986757991E+02   -0.504310907341092118E+01
    0.380910687998766395E+01    0.354533708739404840E+01    0.301990172722183736E+01    0.376454629527450813E+01    0.472912539959036593E+01    0.261752388701894922E+01    0.150034198945665143E+02    0.148182953587148667E+02    0.148856602003478358E+02   -0.502836965668986124E+01
    0.291974561189221005E+01    0.787191629481898225E+01    0.643367874701278364E+01    0.480023694948566160E+01    0.576238260592237683E+01    0.290898732478412114E+01    0.151628374236572654E+02    0.149091321162230894E+02    0.149456019849295281E+02   -0.501715495768667719E+01
    0.429115758224320931E+01    0.746916351793135380E+01    0.847867340630037547E+00    0.604053186850381518E+01    0.662400774329427211E+01    0.252007003998616108E+01    0.149193322016513861E+02    0.148349504949309594E+02    0.148324476821769071E+02   -0.501496275858362761E+01
    0.517418378349763852E+01    0.434699293770289508E+01    0.374969098683318114E+01    0.259366787903838425E+01    0.815854981316788042E+01    0.274215866589343493E+01    0.148288637253920363E+02    0.147994050685441874E+02    0.147822122639385665E+02   -0.500973997034598728E+01
    0.446624646197451369E+01    0.355825320611707330E+01    0.579791979396152968E+01    0.319278473313365652E+01    0.444261885079614505E+01    0.260993968232106921E+01    0.149032386413498408E+02    0.148005627848035708E+02    0.148121051727821804E+02   -0.500462349422851727E+01
    0.367166608883882839E+01    0.703731914191425911E+01    0.297161642179211283E+01    0.676693927953870045E+01    0.788040766838793250E+01    0.265686980805742046E+01    0.149694177355286513E+02    0.148992455246416959E+02    0.148883588692244526E+02   -0.499984824322680232E+01
    0.366560256993239797E+01    0.400291241753463822E+01    0.163292275352600624E+01    0.540027968877071274E+01    0.677754129320191723E+01    0.258578608908703256E+01    0.149954728851846273E+02    0.148647001149902636E+02    0.149032031053869289E+02   -0.498946710553033324E+01
