    0.406599441917931337E+01    0.170836628810244462E+01    0.233642870850817808E+01    0.288676954250377804E+01    0.347072543987626903E+01    0.382210577908758897E+00    0.214576681438034012E+01    0.319015054122115616E+00    0.256413252876693587E+01    0.149606670070736705E+02    0.148877269798425811E+02    0.148726288456069646E+02   -0.971528077707009530E+01
    0.700983604845683228E+01    0.710684005580289391E+01    0.539677465048975868E+01    0.262931461710181980E+01    0.324007440543164016E+01    0.497089920712283972E+00    0.160158067456252184E+01    0.544203373635772092E+00    0.245182546235657695E+01    0.147374298442719898E+02    0.147012983738888838E+02    0.147002065055032887E+02   -0.737546747764981436E+01
    0.374391581635331461E+01    0.716098858203727584E+01    0.497962329087081113E+01    0.580371692383161353E+01    0.783228431030134153E+01    0.328042243525335564E+00    0.271669998725677431E+01    0.921605599662477348E+00    0.262077543605103092E+01    0.150234338027552461E+02    0.149091927355315068E+02    0.149095194575321610E+02   -0.729118717071559619E+01
    0.388675758437275842E+01    0.422232674544173836E+01    0.334420133316415935E+01    0.401722372810007577E+01    0.541806605080316483E+01    0.370887658157438627E+00    0.203898391952776947E+01    0.841165910861095045E+00    0.238766486217502161E+01    0.149382594236342321E+02    0.148214739650591554E+02    0.148492257649495745E+02   -0.696081214495333089E+01
    0.580668331477443367E+01    0.540003402677807909E+01    0.321152588613179413E+01    0.563167525242135181E+01    0.801550614824570751E+01    0.481823798687258109E+00    0.176903197110491694E+01    0.720993388918589995E+00    0.231575982960451565E+01    0.147971419102631803E+02    0.147390979979285799E+02    0.147428095345454135E+02   -0.677570453050004762E+01
    0.335367506696576800E+01    0.747037071610843206E+01    0.487915936351212221E+01    0.424500188743621099E+01    0.481619511272556089E+01    0.408260979987274952E+00    0.257608447544521546E+01    0.651931267935414005E+00    0.295175368570896923E+01    0.151102232727787911E+02    0.149220590237056161E+02    0.149273672286456467E+02   -0.650048966493208269E+01
    0.569714990620886130E+01    0.311391313544407033E+01    0.479805563606196106E+01    0.680459495410743376E+01    0.791610485163558053E+01    0.309196766232955222E+00    0.152265271318592998E+01    0.965970371402475103E+00    0.265396892118448013E+01    0.147923714658670189E+02    0.147465453020683750E+02    0.147197799339112283E+02   -0.644906485837390342E+01
    0.228711666214896736E+01    0.484089405900450132E+01    0.274722801053903254E+01    0.218400109419611699E+01    0.326189997459236514E+01    0.346036136821825879E+00    0.216391069545806358E+01    0.976934824193826712E+00    0.291742643701803628E+01    0.149443800425878432E+02    0.148856221528543493E+02    0.148466219975448706E+02   -0.640562927483645161E+01
    0.526255960938146394E+01    0.596026336162684256E+01    0.293092511366902109E+01    0.327526951310651171E+01    0.570722759095796839E+01    0.395466540461996141E+00    0.170696199555833261E+01    0.590212185668464118E+00    0.254531673434770367E+01    0.148079857169874991E+02    0.147462755285708660E+02    0.147569648853500244E+02   -0.626698740275837007E+01
    0.338865735425365955E+01    0.642651633921366106E+01    0.136975293023034705E+01    0.709135293422707225E+01    0.769623020841275896E+01    0.273140745114159644E+00    0.184189497667999635E+01    0.714537376511355959E+00    0.260618850891215059E+01    0.151020791519573532E+02    0.149110810377359631E+02    0.148416789013502743E+02   -0.612593514356607738E+01
    0.583286785565779908E+01    0.717574691063734349E+01    0.756491891300551256E+01    0.325133144137855634E+01    0.633323823487265791E+01    0.369909457008437359E+00    0.161110546861183401E+01    0.764442553287589810E+00    0.266964389935482638E+01    0.147954326746939753E+02    0.147353667594725479E+02    0.147349116512902736E+02   -0.599403848089356028E+01
    0.250065144747703982E+01    0.406979087789417360E+01    0.137634605373661079E+01    0.621885654995203385E+01    0.638616898991870929E+01    0.326468339712508215E+00    0.307555264245878401E+01    0.951791158118103997E+00    0.255700494967623904E+01    0.152361326914604991E+02    0.150012880068918424E+02    0.150404001173619726E+02   -0.590827657095750958E+01
    0.588970992456644460E+01    0.403182610201375913E+00    0.357705837924021441E+01    0.726050831014049436E+01    0.802985860435272514E+01    0.437896803724236783E+00    0.173719249656805608E+01    0.703745658089084181E+00    0.239467798373561580E+01    0.148054333473115900E+02    0.147522125905567467E+02    0.147419150458551638E+02   -0.580827737249893605E+01
