    0.429296089845014883E+01    0.194221511258997648E+01    0.537729330348333256E+01    0.288601473702377564E+01    0.651891646619837939E+01    0.143542171157158396E+04    0.369380108408574114E-04    0.351982418269727804E+01    0.232412036757653873E+01    0.151632583657125330E+02    0.148362494495944084E+02    0.149072305202623330E+02   -0.492592065164622461E+01
    0.486590849749659959E+01    0.266147249307359823E+01    0.531992576290730379E+00    0.378231171328640237E+01    0.571041973588674878E+01    0.528158170360106055E+03    0.193090109569756435E-04    0.134581117207777901E+01    0.226927950593795513E+01    0.148944561315135022E+02    0.148239051353964069E+02    0.148261052504503095E+02   -0.490791018685982738E+01
    0.485067381574602319E+01    0.709431318403515832E+01    0.513482507367167340E+01    0.358908566171198906E+01    0.509213935405618123E+01    0.703288667420819593E+03    0.121670470559649923E-04    0.223111243509037882E+00    0.284815806113558834E+01    0.148628512849260410E+02    0.147617362581334621E+02    0.147891425676581338E+02   -0.489266753703395985E+01
    0.452216855431894871E+01    0.476346528872404296E+01    0.173266800853337877E+01    0.403739220701223545E+01    0.530878682070161823E+01    0.196979563629874438E+09    0.106798147948553094E+03    0.554086840188902308E+00    0.291120563594415405E+01    0.148811887088004244E+02    0.148156160554650427E+02    0.148055359548674499E+02   -0.486622376432773684E+01
    0.536309471650072833E+01    0.614913866093196582E+01    0.522435086468768173E+01    0.451642795411086340E+01    0.723702178514121996E+01    0.310017560682961675E+04    0.113856250820880009E+00    0.384676589876767450E+01    0.245774217779728810E+01    0.148440863732015433E+02    0.147905975209030736E+02    0.147984753436010408E+02   -0.485282863688169464E+01
    0.528282939719898170E+01    0.229865965443328379E+01    0.753681507802494099E+01    0.214701337797141978E+01    0.473235384268437365E+01    0.303462809751497693E+08    0.265006921756030849E+02    0.114035316750997939E+01    0.234210450928137615E+01    0.151181093975772676E+02    0.148279482613972782E+02    0.148672484143418284E+02   -0.484469248099872374E+01
    0.544490735103360102E+01    0.173526975777120951E+01    0.252835158703372365E+01    0.214788622421125330E+01    0.404187202724629202E+01    0.744388604426030070E+07    0.154961915261917426E+03    0.868791160162336484E+00    0.254788160253152185E+01    0.150114677113625863E+02    0.148622551097560311E+02    0.147892007510049037E+02   -0.481516594056318237E+01
    0.366988437419115776E+01    0.421062316736437658E+01    0.270300988665234643E+01    0.629198486748545349E+01    0.823589680422802672E+01    0.148474062329020817E+05    0.371093936441057107E-01    0.877282941233152203E+00    0.287926658578612171E+01    0.150114829248930892E+02    0.148216163154447429E+02    0.148590505377515658E+02   -0.480370421837727779E+01
    0.399104049746531064E+01    0.733666225046739129E+01    0.478256741656040774E+01    0.378652683953919666E+01    0.721180076579516438E+01    0.106855737004779323E+06    0.106142053560887661E+01    0.119647239642278458E+01    0.243889073361262465E+01    0.149988450777960161E+02    0.148294080491991025E+02    0.148936198372915474E+02   -0.474638520998313584E+01
    0.380235846161965174E+01    0.130348358176212969E-01    0.647731986689030226E+01    0.357415742608255993E+01    0.446437053265099326E+01    0.476159925446896069E+07    0.106362678838367316E+03    0.163389940221302576E+01    0.288604639780555727E+01    0.149360336487940604E+02    0.148687158474627061E+02    0.148545161479286332E+02   -0.467174000591383720E+01
    0.295176390369179753E+01    0.143968685486708270E+01    0.203981218739868231E+01    0.512353794164989740E+01    0.525145265954585128E+01    0.264625053244959533E+09    0.628127449206722304E+03    0.161806231175810611E+01    0.273578230438853165E+01    0.153985159678544701E+02    0.150694511073973434E+02    0.150391412215219891E+02   -0.466373816393942509E+01
    0.422495942999470753E+01    0.121323259146295803E+01    0.615348307229277136E+01    0.429038280600503974E+01    0.653689918455874075E+01    0.696990839608052629E+05    0.185521152204089401E+01    0.128062616305497423E+01    0.268501133369189304E+01    0.149465962742279821E+02    0.148246053405134788E+02    0.148218332145205505E+02   -0.460391149719959802E+01
    0.295681419694732384E+01    0.710027469932602795E+01    0.423569223736653910E+01    0.594920483432355240E+01    0.800683080893232635E+01    0.357909041491742698E+03    0.110522276083271706E-03    0.242809579136323439E+01    0.248565418116864922E+01    0.152586438407137486E+02    0.150192573785376950E+02    0.150510684767883376E+02   -0.460176774157396817E+01
    0.406635146861766028E+01    0.500790226076408462E+01    0.417824907209090135E+01    0.348419259023594474E+01    0.785459526694479671E+01    0.126054996436400870E+04    0.196465552529683577E-04    0.987057061046222872E-01    0.299811197189095235E+01    0.149535331173916806E+02    0.148256670903052381E+02    0.147999492978676805E+02   -0.456775054995286300E+01
    0.550439141094236994E+01    0.464624150949169312E+00    0.285824377026827303E+01    0.270823733878328099E+01    0.616279967240126503E+01    0.284871667378993938E+06    0.107724598455228211E+02    0.169238358018328294E+01    0.284041341227974087E+01    0.148061785411666733E+02    0.147749575747128876E+02    0.147610513932006047E+02   -0.455004608570103652E+01
    0.447156735123473847E+01    0.331188381965728551E+01    0.307297921414456932E+01    0.631929676751247804E+01    0.718720117531591640E+01    0.411239483533429029E+04    0.703469953083178928E-02    0.146925355428704929E+01    0.274055936959637636E+01    0.149050656412497453E+02    0.148109411434075788E+02    0.148311465977544721E+02   -0.452564584288710581E+01
    0.531201768833054988E+01    0.565838115570647648E+01    0.661274055542281580E+01    0.417221609281224737E+01    0.567988294165830876E+01    0.349459429567687675E+04    0.887789134723304812E-01    0.171514638739715841E+00    0.293553542961382830E+01    0.148229752963212871E+02    0.147930266372799100E+02    0.147568594907710686E+02   -0.449728085216189299E+01
    0.464150394050796233E+01    0.737967357335116336E+01    0.583362551474204238E+01    0.373798540446436078E+01    0.627522907568238697E+01    0.952376693535681441E+07    0.391901847420355764E+02    0.625095517569125396E-02    0.299128957785297400E+01    0.148604559192831953E+02    0.147654761885572388E+02    0.147815492723013069E+02   -0.446039840621504258E+01
